Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
nueva,6.537990219813457,6.473702779110873,6.3604774236260635,6.52052254669522,6.343561427710718,6.393360130920898,6.438011371832915,6.233344642630949,6.219567225927447,6.408753216175586,6.4587394338941895,6.347001705012306,6.639953871954844,6.6150665387114795,6.374319722624931,6.1769565095437695,6.474406089232021,6.2710670741167,6.3210124199346165,6.087729075658676,6.737313086671402,6.337589773981358,6.40042258948519,5.623270685213741,6.480005811576621,6.371760092844251,6.3054494072214995,6.4040013592932725,6.60947179518496,6.298660444944814,6.236188637939424,6.501258210544727
pueden,6.720311776607412,6.107768509759343,6.149654356699894,6.244982861069165,6.1046142112233825,6.393360130920898,6.46172789845023,6.3972324977360655,6.4272065907056914,6.417844187876838,6.287990862657894,6.303516593072567,6.194725530674666,6.484704720848236,6.020283917065017,6.421258286365325,6.22699791591818,6.382984990320685,6.655214508021291,6.201487961015333,6.14353837992466,6.029946958967038,6.442982203903986,6.368785851291002,6.224480850759371,6.540382805280044,6.031560656902054,6.4040013592932725,6.204006687076795,6.412773751712236,6.409031450778835,6.278114659230517
máximo,7.482451828654308,7.72259727082832,7.854402448938319,7.833694642986148,7.991335488888366,7.568345398373581,7.5058520018342705,7.468816114016256,7.788183143841292,7.836624004141218,7.857665541919981,7.145509401230078,7.911408973462364,7.893471937820186,7.9760355889651215,8.157957978410352,7.838394692837613,8.315823057808647,7.907977476516659,7.729956810915767,8.151006421979407,7.84976438099025,7.706674242931545,8.011013586548092,8.076864941803862,7.793145773775412,8.11100219858189,7.984451734854121,7.841615476477592,8.033261500332921,7.740266034715698,7.887552571664617
besos,6.17026543968814,7.043055742324154,7.809950686367485,7.402911726893694,7.473636985834613,6.308802742892834,6.694921785617942,7.161331414268295,6.999725783477022,7.437468065226318,7.708369240557521,7.733296066132197,7.537895465160802,7.400995452722391,7.252583058909847,7.82660084245591,7.550712620385832,7.8805049865508,7.579473409544622,7.675889589645491,8.333327978773362,7.520285179860008,8.32571345133777,7.765891128515108,7.630577839175442,5.768764009278603,7.482393539159516,5.612873770373124,7.148468295917647,7.427125696762605,7.671273163228746,7.376726947898627
casa,5.5365416795989955,5.22872195105756,5.565547548756175,5.447522833883837,5.450548380705909,5.436718103523175,5.355147440132944,5.419833779821128,5.526420045367502,5.470090186546898,5.4219728749133935,5.4831745426738925,5.456831863109098,5.491452947837953,5.5722138564291015,5.2557517628671855,5.461211551718263,5.2976179284025955,5.418451880872364,5.520462140987733,5.114452153905161,5.358778685125868,5.4758330547963405,5.375932405312474,5.308190118885216,5.326257629490089,5.356810841481825,5.257533049447528,5.321617506878321,5.310505151841015,5.31672833130399,5.335506619038989
bueno,5.084556555855937,5.377677814007714,5.396368817401415,5.224379282569627,5.344916162832038,5.442383841058852,5.373839573145097,5.280520167424338,5.337178045728973,5.22627678040839,5.164413561916721,5.3979211503151605,5.287287427264707,5.225612617301221,5.290545660123085,5.421736900341446,5.266680935287535,5.42545129991248,5.377814235140537,5.327023744087439,5.295174989335418,5.30566885981192,5.571143234600665,5.535409329422406,5.26972383805742,5.338452902583907,5.359466885539941,5.376484992308893,5.660391240487813,5.310505151841015,5.375377058385498,5.348578700606342
diferente,6.943455327921622,7.290463915637995,7.361925963840525,7.454205021281244,7.321445170492687,7.178880631611858,7.3780186303243855,6.9264918231908945,7.451710907220079,7.530249798677284,7.355350607821899,7.222470442366206,7.404364072536279,7.295634937064565,7.445407337902951,7.412625044679837,7.573018377900131,7.578224114677866,7.332613331613096,7.575806131088509,7.377816533745925,7.300656570653243,7.706674242931545,7.467398139959111,7.448256282381487,7.387680665667247,7.318764115377714,7.097148539853218,7.302618975744905,7.340114319772976,7.81437400686942,7.194405391104672
ojalá,6.0271645960474665,6.197716746422283,6.101257815838044,6.117358935575335,5.997339153165415,6.2690624142433204,6.253089033338903,6.528808855524785,6.329568121141776,6.023090735363602,6.068734928892404,6.071898414767385,5.998378498526207,6.094165262956747,6.052348576694518,6.143054957868088,6.0515492384119876,6.18111883745376,6.213381755742251,6.1205188984816665,6.19719109341698,6.053948111066582,6.16074973621977,6.306265494309668,6.186014569931575,6.0883976815369865,6.644665129788463,6.101720487420339,5.980863135762585,5.946899515808512,6.189668622304532,6.095793102436563
patria,7.030466704911251,7.644635729358608,7.01361926957231,7.783684222411487,6.964182164202401,6.700844830668858,7.824305732952806,7.691959665330466,6.564407712219176,7.181943104409068,8.074473274785106,7.514606865167368,7.662193181838379,6.680449297974332,7.180609559284758,7.31577521868992,6.8143932679606785,8.005668129504805,7.965135890356607,7.324491702807602,7.280178064182009,7.052476941177709,7.87372832759471,7.723331514096312,7.59135712602216,7.387680665667247,7.337812310348409,7.097148539853218,7.70808408385307,7.457897355429359,6.69044391021702,6.906723318652891
línea,6.943455327921622,7.222641319299234,6.802310175905102,7.338373205756123,6.939790711078242,6.975281676370619,7.76368111113637,7.468816114016256,7.200396478939173,7.242567726225503,7.1270919558409185,7.335265936511551,6.9258738294132245,7.583317009516346,6.783279301382869,7.213496369569501,6.99109683245041,6.842517319699125,6.828057320860702,7.1545926660122054,6.866990909979934,7.030736954541303,7.136129384463931,6.597320251240088,7.4154664595584965,7.29670888746152,7.438908427219777,7.445455234121434,6.791793351978915,7.210061191524778,7.3835910907769655,7.281416768094302
pendejo,6.096157467534418,6.83370551314228,6.4128454091433795,6.752324160752544,6.35468501292938,6.218418681424565,6.746746853482528,6.593347376662356,7.0950359632813464,6.80296961174788,6.187403625752725,6.26695899733877,6.388639443673937,6.530167094924994,6.126370122159625,6.584887710147127,6.392629778119394,7.0001462639027086,6.39162998714857,6.225879414139493,6.331847978563237,6.326894484864609,6.442982203903986,6.286264827602999,6.205062764902269,6.743323649276734,6.27842073483358,7.365412526447898,7.222576268071369,6.434996888496946,6.550681967841862,6.501258210544727
partido,6.061066147723148,6.435675383521633,6.101257815838044,6.6769747235107575,6.029138334858353,6.408175216706038,6.227446602725565,6.482999319493491,6.6567810323501915,6.234761885515574,5.781407026800266,5.94897157539166,6.0586549915314665,6.064533465350377,6.193938030648804,6.694371942988815,6.14439939237545,6.259371034353508,5.781069397597899,6.098539991762891,6.270693555409906,5.9988160403718656,5.381274472171327,6.347508452843717,6.4306130562470445,6.11471498985436,6.5268820941320795,6.292775724183048,5.6443908991413725,6.040831335642715,5.33589824741171,6.460436216024472
palabras,6.537990219813457,6.914674575675947,6.994201183715208,6.9329080976479585,6.881294504396633,6.741666825189113,7.282708450520061,5.960304120172116,6.871892411967137,6.796280623597084,7.071522104686108,6.8578273287782965,6.7818344591902875,6.85738000613341,6.928716594684563,7.1463570667318725,6.926033239103348,6.7624746120255885,7.084777167708515,6.956766922682285,7.191230578165513,7.063526777364293,6.660705687748857,6.894052159211787,6.860469617479368,6.905842578774509,6.693936178795246,6.839319430551119,7.389630352734534,6.916300072996615,6.978125982668802,6.971261839790462
cuánto,7.636602508481567,7.401689550748219,7.479708999496909,7.419718845210075,7.413818490623703,7.00194992345278,6.299609048973796,7.643169501161034,7.046245799111915,7.400196670429086,7.591397563972016,7.32045085072641,7.462860279217888,7.400995452722391,7.1963579162528974,7.683499998815237,7.237620832408683,7.4948425057388155,7.965135890356607,7.288124058636727,7.640180798213416,7.120685191204243,7.563573399290871,7.094722854673938,7.713959448114493,7.598989759334454,7.194711466707735,7.445455234121434,7.9957661563048505,7.457897355429359,7.606734642091175,7.5998704992128365
suerte,6.943455327921622,7.3632232699204225,6.740752282905669,7.193191195911624,7.1245248142775806,7.00194992345278,7.246990367917982,7.02413029275481,7.200396478939173,7.232204939189956,7.087086621227219,7.040148885572251,7.34910139386123,6.873640527005191,7.098965570244248,7.241667246536197,7.047267103917465,7.381513820431812,7.214830295956713,7.288124058636727,7.129355174447425,7.286670328678503,7.438410256336865,7.117195710525997,6.937430658615496,6.905842578774509,6.789246358599571,6.711486059041233,7.148468295917647,6.66095338118777,6.618123248637394,7.040254711277414
música,7.030466704911251,6.670076089360478,6.771057632400998,6.761057840721299,6.766884153218889,5.885480017384664,6.779182129235682,6.627248928338037,6.219567225927447,6.939381467237757,6.951596364117364,6.867129721440611,6.954447201857281,6.794859649152076,6.7659277960716695,6.5923226886346455,6.828577902952635,6.382984990320685,6.886326228984677,6.46144548545226,6.610561381032258,6.751152092322141,7.3812518424969165,6.390525837927408,6.789010653497223,6.768641457261023,6.823147910275252,6.8858394461860115,5.727082614986486,6.704125553052979,7.121226826309475,7.1143626834311355
quién,5.90200145309346,6.02524748607134,5.833457113940092,6.287770136274373,6.116884303815197,6.2690624142433204,6.392201835801621,6.268851331087859,6.401888782721401,6.234761885515574,6.239788760840016,6.030570219274539,6.208377619842993,6.028687333577241,5.958060369385886,6.101090758769056,6.0065978505497215,6.118598480472426,6.044759043306459,6.0559803773440954,6.3685493454136655,5.843024671087147,6.320379881811654,6.165186896049763,6.139923462731308,6.062755250923648,6.1953058281230735,6.433854322442954,5.836281906951478,6.111448902856668,6.116643487289641,5.91811192519911
súper,7.125776884715576,6.689124284331172,6.802310175905102,6.718132796004265,6.7568000341522625,7.147131933297278,6.674921118911272,6.680358753651986,6.535420175345924,6.776477996300904,6.440086043303056,6.529323261806261,6.825455081666178,6.977181205946031,6.612104823932089,6.946867706315553,6.652226513145184,6.80169532517887,6.737906223866404,6.728508270701305,6.778698302834256,6.559390141749099,6.533953982109713,6.790511480270947,6.492744837354051,6.743323649276734,6.811719214451629,6.496374679424288,6.7430031878094825,6.796498873183994,6.529175762620898,6.383475174888344
tardes,7.030466704911251,7.143860441446119,7.1612552683783735,7.386382424942483,7.231496933829748,7.779654492040788,7.301057589188257,7.22195603608473,7.451710907220079,6.6949281293367955,7.335045341661154,7.170510703435495,6.055700779634035,7.45815386656234,7.032429046444004,7.752492870302188,6.547165443514449,7.130199392150906,7.332613331613096,7.324491702807602,7.575642277075845,7.232603107408227,7.093569770045136,7.263799184717872,7.553616798039314,7.136366237386341,7.460414632440741,6.839319430551119,6.7430031878094825,7.704757433360885,7.740266034715698,6.543817824963523
hijos,6.17026543968814,7.114007478296438,6.434585395779785,6.718132796004265,6.8368427418258,6.256159009407413,6.665068822468261,6.610154494978738,6.507249298379228,6.586560092615014,6.649464401484524,6.490102548652979,6.57839597895541,6.69405495003011,6.776302528897221,6.5134287461649825,6.418362192085873,6.8850769341179205,6.720811790507104,6.749127557904041,6.622537572078973,6.445342635277804,7.013527062371599,6.597320251240088,6.383545545389059,7.136366237386341,6.714345050426453,6.598157373734231,6.60947179518496,6.457725139574502,6.371990179098486,6.906723318652891
rico,6.250308147361676,5.949020120683456,6.340274716308544,5.952078844636232,6.073736972658944,5.949428741984938,5.938183502276465,5.563727959481198,6.262126840346243,6.032364372148931,6.363048953647936,6.536012249957057,6.261300021297336,6.330554041020978,5.92784659078939,6.060816859631116,5.8053564602511365,5.95154439580926,6.535669357371508,5.938197341687712,6.6846693531859795,6.457390973793978,6.228572332558531,6.412748974712118,5.122605916456445,5.977855807137162,5.975850049888049,6.080214282199376,5.895705327422279,6.619568165024916,6.42807964574953,6.095793102436563
vi,6.337319524351306,6.450713260886174,6.975152988744513,6.637443884754123,6.527654464153055,6.642575922544882,6.469760070147495,6.680358753651986,6.35309861855197,6.597429764851918,6.3611496178442835,6.634683777464087,6.639953871954844,6.43063749957796,6.654279748982802,6.630350084223885,6.817920608478647,6.952518214913454,6.480861120876513,6.631344522247657,6.587030883622064,6.539455926848282,6.975786734388752,6.894052159211787,6.659798922017217,6.876855041901257,6.444868942471245,6.839319430551119,6.652031409603755,6.457725139574502,6.768405451686732,6.788940282996508
mando,6.595148633653405,6.989709761618861,6.834571038123324,7.307601547089369,6.643113075717883,6.851667720403442,6.665068822468261,6.859050542395361,6.999725783477022,6.464581665728528,6.728452812803154,6.605484622771825,6.558690907876078,7.0724913857503555,6.587819997667337,6.570181562757432,6.487016596823951,6.842517319699125,6.6239619645171866,6.7916871723228365,7.07108626632345,6.801162512896803,6.0089437233517655,6.876033653709109,6.898209945462215,6.821285190746446,7.281722843697365,6.934629610355443,6.568649800664705,6.66095338118777,6.7157617182013105,7.1143626834311355
lista,7.231137400373402,7.029450090268375,7.053624604186009,7.140547462426203,7.063616061190587,7.568345398373581,7.100386893726107,7.429595400862975,6.912714406487392,7.352568621439831,7.248452812845186,7.381075472542845,7.119526952216729,7.400995452722391,7.108611947296053,7.159429148299226,7.315873029308431,7.279731126121869,7.364362029927677,7.186341364326785,7.129355174447425,7.206627621004967,7.4990348781533,6.969559711719932,6.442734416779389,7.174106565369188,7.099401286903411,6.794867667980284,7.148468295917647,7.427125696762605,7.083486498326628,7.194405391104672
recibir,7.482451828654308,7.401689550748219,7.687348364275153,7.322869019220158,7.473636985834613,6.975281676370619,7.418840624844641,7.320396108897983,7.1463292576688975,7.5728094130960795,7.708369240557521,7.608132923178191,7.276530701026394,7.806460560830556,7.527904034538054,7.172674375049246,7.388193690888057,7.4178814646026865,7.662855018483674,7.36223203079045,7.377816533745925,7.520285179860008,7.3812518424969165,7.3178664059881475,7.671399833695697,7.064907273404196,7.228613018383417,7.733137306573215,7.841615476477592,7.665536720207603,7.671273163228746,7.281416768094302
pinche,6.061066147723148,6.458317860271393,6.301054003155262,6.493309983170335,6.019491957806547,5.784554098794703,6.130986336538003,6.816490927976566,6.912714406487392,6.64786061847881,5.714612815725961,5.998695010744091,6.520408721305061,6.284034025386085,6.158333506983935,6.865189675301285,6.091755658890028,6.724734284042742,6.173376421128552,6.25088071634491,6.634658932611318,5.976087789294309,6.379803302282455,6.458734087953942,5.944178885605213,6.0501764687167885,6.354582095799144,6.346842945453324,6.420229795546431,6.260194164117019,5.9726041170667035,6.501258210544727
luego,5.962626074909895,5.953617829932085,6.085632497934963,6.282320531506809,6.291825753311529,6.135531021618798,6.292829361988417,6.256875140041143,6.198947938724711,6.253956332771722,6.124061992849,6.212082387112935,6.388639443673937,6.014701091602501,6.252582413785444,6.172042494741341,6.401910587193868,6.282901531763702,5.863875301282132,6.26361974212234,6.0715648802995705,6.125257138771363,6.40042258948519,6.306265494309668,5.845507358098184,6.001386304547356,6.3764011431937835,5.960069970357313,6.491688759528576,6.152948633763421,6.189668622304532,6.588269587534357
