Palabra,IDF_Norte,IDF_Sur,Diferencia_IDF
juan,7.284880562132156,6.722666516396967,0.562214045735189
mtra,9.092267215787187,8.53034371401832,0.5619235017688666
ofende,9.343145879874523,8.781445078349046,0.5617008015254772
representante,9.062629083678935,8.501339921688443,0.5612891619904925
diosa,9.342436977646646,8.781445078349046,0.5609918992975995
plazas,9.198595941420756,8.637604042123156,0.5609918992975995
extranjeros,8.597861104366848,8.037757017865353,0.5601040865014948
eterna,9.217706547830854,8.658007798103688,0.5596987497271666
solicita,9.265361637733017,8.7062131114636,0.5591485262694178
bebidas,9.092267215787187,8.533426294417168,0.5588409213700185
luminarias,9.092267215787187,8.533426294417168,0.5588409213700185
tercero,9.092267215787187,8.533426294417168,0.5588409213700185
postura,9.005255838797556,8.446572237924682,0.5586836008728735
suave,9.092049333690401,8.533426294417168,0.5586230392732325
realizamos,9.18757739559151,8.62913777154997,0.5584396240415401
falsos,9.091831451593617,8.533426294417168,0.5584051571764483
camara,9.091831451593617,8.533426294417168,0.5584051571764483
trasero,9.17420085933604,8.61612080224096,0.5580800570950792
divina,9.097125519422411,8.539045462327332,0.5580800570950792
propias,9.09712551942241,8.539045462327332,0.5580800570950775
moto,8.918788047453043,8.360707990357966,0.5580800570950775
ortega,9.45400875330375,8.895932469656401,0.558076283647349
galleta,9.45400875330375,8.895932469656401,0.558076283647349
capacidades,9.45400875330375,8.895932469656401,0.558076283647349
ansias,9.45400875330375,8.895932469656401,0.558076283647349
quedaría,9.45400875330375,8.895932469656401,0.558076283647349
millonarios,9.45400875330375,8.895932469656401,0.558076283647349
cuadra,9.134179505499272,8.576457513721056,0.5577219917782159
ajaja,8.478086311016186,7.920364319237972,0.5577219917782141
pierdes,9.192384681421476,8.636494957724498,0.5558897236969784
chofer,9.376933413390123,8.821108366868948,0.5558250465211749
éxitos,7.868386065696826,7.312966063916311,0.5554200017805151
maestro,7.765001089595546,7.209619450980447,0.5553816386150991
infinitas,8.854864857256501,8.300039704594523,0.5548251526619783
honestidad,9.039369075861488,8.484938670007214,0.5544304058542746
pedirle,9.087024165763651,8.533426294417168,0.5535978713464829
sana,8.774054950330402,8.220612335114964,0.5534426152154381
ciclistas,9.18757739559151,8.634276788927181,0.5533006066643296
problemática,9.18757739559151,8.634276788927181,0.5533006066643296
petróleo,9.18757739559151,8.634276788927181,0.5533006066643296
short,9.294781887744485,8.741781789829144,0.5530000979153407
sabrá,9.294781887744485,8.741781789829144,0.5530000979153407
observa,9.294781887744485,8.741781789829144,0.5530000979153407
contactos,9.294781887744485,8.741781789829144,0.5530000979153407
inmediatamente,9.294781887744485,8.741781789829144,0.5530000979153407
cobertura,9.31804189556193,8.765104629291791,0.5529372662701384
fortaleza,8.579408825899122,8.026793304070136,0.5526155218289865
whatsapp,7.223942276747342,6.671694012969547,0.5522482637777948
cariño,7.6210736174537,7.0689114529488455,0.5521621645048542
night,9.20961448725,8.658007798103688,0.551606689146313
especialista,9.292937911249338,8.741781789829144,0.5511561214201937
rural,9.292937911249338,8.741781789829144,0.5511561214201937
recompensa,9.292937911249338,8.741781789829144,0.5511561214201937
terapias,9.292937911249338,8.741781789829144,0.5511561214201937
mibibliadice,9.292937911249338,8.741781789829144,0.5511561214201937
vendieron,9.292937911249338,8.741781789829144,0.5511561214201937
armonía,9.11351922227977,8.56237207523771,0.5511471470420606
grand,8.33066269723504,7.779654492040788,0.5510082051942513
actor,9.062629083678935,8.511946827982703,0.5506822556962323
enorme,7.9829765787311,7.432614428074068,0.5503621506570324
costos,9.31804189556193,8.767808181551704,0.5502337140102256
europea,9.31804189556193,8.767808181551704,0.5502337140102256
conejo,9.31804189556193,8.767808181551704,0.5502337140102256
nace,9.31804189556193,8.767808181551704,0.5502337140102256
organizada,9.31804189556193,8.767808181551704,0.5502337140102256
cuánta,9.31804189556193,8.767808181551704,0.5502337140102256
alemán,9.021510034560448,8.471925474145934,0.5495845604145142
gobernar,8.586708225609698,8.037263556141873,0.5494446694678246
apoyos,8.995863387366672,8.446572237924684,0.5492911494419879
autonomía,9.217706547830854,8.668801060069873,0.5489054877609814
noooo,9.039369075861488,8.490467361548237,0.5489017143132511
independiente,8.8310866021507,8.282413409558751,0.5486731925919486
niunamas,9.376933413390123,8.828283006025684,0.5486504073644394
sorpresas,9.265361637733017,8.717382934296698,0.5479787034363195
aguacate,9.342436977646646,8.794458274210326,0.5479787034363195
21,7.613582665503014,7.065794658786019,0.5477880067169947
sueldos,9.443699109702383,8.895932469656401,0.5477666400459817
cambiando,9.443699109702383,8.895932469656401,0.5477666400459817
campestre,9.443699109702383,8.895932469656401,0.5477666400459817
07,8.782112287483347,8.234575982351352,0.5475363051319952
texto,9.048543645195586,8.501339921688443,0.5472037235071436
600,9.25127619924967,8.704369738435418,0.5469064608142524
pon,9.092049333690401,8.545850385896617,0.5461989477937834
generaciones,8.369481903118988,7.823346572710851,0.5461353304081369
deseamos,8.178798124854438,7.632749471027846,0.5460486538265927
vuelto,9.107435163023778,8.562113773953095,0.5453213890706827
sentimos,9.17420085933604,8.62913777154997,0.5450630877860689
note,9.45400875330375,8.908945665517681,0.5450630877860689
sol,6.795510801159163,6.2505842885958875,0.5449265125632756
director,8.05416794549712,7.509603042410711,0.5445649030864095
cumpliendo,8.971468305281958,8.42695873791704,0.5445095673649174
beach,7.799094039302351,7.255473088314845,0.5436209509875063
65,9.005255838797556,8.462036727506634,0.5432191112909219
opino,9.150940851518595,8.608250397204621,0.5426904543139734
vernos,9.150940851518595,8.608250397204621,0.5426904543139734
sonríe,9.211254845412899,8.668801060069873,0.5424537853430262
bala,9.31016771707786,8.767808181551704,0.5423595355261561
nuevamente,8.201445529590133,7.65943037358569,0.5420151560044433
señal,8.222136339137593,7.680943213964881,0.5411931251727129
renta,8.646171649583758,8.10526510590251,0.540906543681249
veinte,8.925982416179092,8.38510684589041,0.5408755702886818
miras,9.20961448725,8.668801060069873,0.5408134271801277
disfruta,7.585385747445867,7.045152542403713,0.5402332050421537
amantes,9.17420085933604,8.634276788927181,0.5399240704088584
hernández,8.995863387366672,8.455962530246916,0.5399008571197559
veas,8.674936444280476,8.135060926794512,0.5398755174859637
oye,7.30082611930537,6.761165011777759,0.5396611075276105
delante,8.584873361165215,8.045247969816039,0.5396253913491762
cargo,7.810943195231347,7.271713436983798,0.5392297582475489
absoluto,9.410720946905721,8.871533614123955,0.5391873327817667
ciclovía,8.854864857256501,8.315823057808647,0.5390417994478547
horario,7.7625104179826465,7.224124781601499,0.5383856363811477
11,6.9298257772653,6.392572855208052,0.537252922057248
extranjero,8.852022351140782,8.314801325709968,0.5372210254308136
ida,8.92521313112402,8.3882187281036,0.5369944030204188
enfermos,8.782112287483347,8.245152129876272,0.5369601576070746
mandando,9.25127619924967,8.714679382036785,0.5365968172128852
miserables,9.139704423592564,8.60310760637968,0.5365968172128834
críticas,9.31804189556193,8.781445078349046,0.5365968172128834
payaso,8.334985467375514,7.7983886501626305,0.5365968172128834
complicado,8.904702608969696,8.368840942202114,0.5358616667675822
desea,8.804367261238621,8.268806078052,0.5355611831866209
diputada,8.023844019428545,7.4888219988859985,0.535022020542546
comenzando,9.443699109702383,8.908945665517681,0.5347534441847017
mirar,8.558129018689723,8.023735129436849,0.5343938892528737
destino,7.857211835017278,7.323096996926217,0.5341148380910612
intercambio,8.995863387366672,8.462078909802981,0.5337844775636906
49,9.45400875330375,8.921958861378961,0.5320498919247889
tomarse,9.45400875330375,8.921958861378961,0.5320498919247889
educar,9.45400875330375,8.921958861378961,0.5320498919247889
metal,9.048543645195586,8.516493753270797,0.5320498919247889
absurdo,9.198595941420756,8.666957687041691,0.5316382543790645
muro,9.198595941420756,8.666957687041691,0.5316382543790645
pareciera,9.134179505499272,8.60310760637968,0.531071899119592
haría,8.446557243032618,7.91620931333605,0.5303479296965685
playa,6.6888724179724806,6.158780295309232,0.5300921226632482
vayas,8.500783097146368,7.970866786044636,0.529916311101732
olvidado,9.217706547830854,8.687878517666917,0.5298280301639373
criminal,9.062629083678935,8.533426294417168,0.5292027892617668
misma,6.716631198052681,6.18775769022604,0.5288735078266411
idiotas,8.94443469464682,8.415643258760785,0.5287914358860348
mostrar,8.750551929142437,8.221892122058826,0.5286598070836117
ruido,8.884291611709568,8.35576737115102,0.5285242405585482
mini,9.06741380918701,8.539045462327332,0.5283683468596774
urgencia,9.134179505499272,8.605877763732524,0.5283017417667484
17,7.460405222376867,6.932655942709773,0.527749279667094
haberme,9.294781887744485,8.767808181551704,0.5269737061927806
lider,9.294781887744485,8.767808181551704,0.5269737061927806
disculpen,9.192384681421476,8.666957687041691,0.5254269943797851
laborando,9.292937911249338,8.767808181551704,0.5251297296976336
solicitudes,9.292937911249338,8.767808181551704,0.5251297296976336
maravilloso,7.925693159755547,7.401700410841197,0.5239927489143508
negros,9.192384681421476,8.668801060069873,0.5235836213516034
sentirse,8.995863387366674,8.47227976601507,0.5235836213516034
conocimientos,9.265361637733017,8.741781789829144,0.5235798479038731
cargando,9.265361637733017,8.741781789829144,0.5235798479038731
nudo,9.265361637733017,8.741781789829144,0.5235798479038731
usarlo,9.265361637733017,8.741781789829144,0.5235798479038731
abierto,8.24128574810844,7.718399595902316,0.5228861522061248
respirar,8.782112287483347,8.259304173452552,0.522808114030795
coco,8.787605915219299,8.26539781055364,0.5222081046656584
disfrutando,7.651688274729646,7.129490998397542,0.5221972763321041
ching,9.343145879874523,8.821108366868948,0.522037513005575
rumor,9.343145879874523,8.821108366868948,0.522037513005575
recupere,9.343145879874523,8.821108366868948,0.522037513005575
terraza,9.343145879874523,8.821108366868948,0.522037513005575
hacerla,9.343145879874523,8.821108366868948,0.522037513005575
usaron,9.343145879874523,8.821108366868948,0.522037513005575
excusa,9.343145879874523,8.821108366868948,0.522037513005575
seriedad,9.343145879874523,8.821108366868948,0.522037513005575
mapa,9.343145879874523,8.821108366868948,0.522037513005575
actitudes,9.343145879874523,8.821108366868948,0.522037513005575
contó,9.343145879874523,8.821108366868948,0.522037513005575
decide,9.150940851518595,8.62913777154997,0.521803079968624
animal,8.720840218907036,8.199099494735774,0.521740724171261
resuelto,9.443699109702383,8.921958861378961,0.5217402483234217
patrimonio,8.750551929142437,8.228811680819016,0.5217402483234217
perdidas,9.342436977646646,8.821108366868948,0.5213286107776973
patio,8.42614624577249,7.904817634994794,0.5213286107776955
integral,9.03035982311015,8.509691817408797,0.5206680057013529
pretexto,8.971468305281956,8.450800299580603,0.5206680057013529
comedor,9.18757739559151,8.666957687041691,0.5206197085498196
normales,9.18757739559151,8.666957687041691,0.5206197085498196
academia,9.18757739559151,8.666957687041691,0.5206197085498196
ciento,8.494430215031565,7.973810506481746,0.5206197085498196
familias,7.475967593701085,6.955353252084748,0.5206143416163371
bellas,8.567649625812837,8.047738774924717,0.5199108508881203
aca,8.51332293934488,7.993676897969837,0.5196460413750428
laborales,9.251276199249668,8.732388981875092,0.5188872173745764
belleza,7.710182904607035,7.19143239417926,0.5187505104277754
consejeros,8.808088978321718,8.289796666086087,0.5182923122356318
polvo,8.933853722035542,8.415643258760785,0.5182104632747571
portero,9.198595941420756,8.681005421932673,0.517590519488083
enfrentar,8.730549261835588,8.21300744252624,0.5175418193093471
alex,8.827627269056068,8.31028274310296,0.5173445259531082
levanta,8.864681255132927,8.347694794496686,0.5169864606362413
arquitectura,9.091831451593617,8.574854178226493,0.5169772733671234
criterio,9.150940851518595,8.634276788927181,0.5166640625914134
aventura,9.17420085933604,8.658007798103688,0.516193061232352
azteca,8.43942484633314,7.923840586624666,0.515584259708473
bautizo,9.410720946905721,8.895932469656401,0.5147884772493203
llaves,9.410720946905721,8.895932469656401,0.5147884772493203
ejecución,9.410720946905721,8.895932469656401,0.5147884772493203
llenan,9.410720946905721,8.895932469656401,0.5147884772493203
motiva,9.410720946905721,8.895932469656401,0.5147884772493203
suárez,9.410720946905721,8.895932469656401,0.5147884772493203
manzanas,9.410720946905721,8.895932469656401,0.5147884772493203
emma,9.410720946905721,8.895932469656401,0.5147884772493203
manjar,9.410720946905721,8.895932469656401,0.5147884772493203
consultorio,9.410720946905721,8.895932469656401,0.5147884772493203
cosecha,9.410720946905721,8.895932469656401,0.5147884772493203
defensas,9.410720946905721,8.895932469656401,0.5147884772493203
esperes,9.410720946905721,8.895932469656401,0.5147884772493203
diálogo,8.971468305281958,8.456829457480268,0.5146388478016899
weyes,8.824659901296158,8.31028274310296,0.5143771581931986
2021,6.20470760785469,5.6911126918656905,0.5135949159889996
culpar,9.294781887744485,8.781445078349046,0.5133368093954385
concepto,9.150940851518595,8.637604042123156,0.5133368093954385
regla,8.716055493398962,8.202785289096457,0.5132702043025041
sonrisa,7.838515346133597,7.3258864134830555,0.5126289326505411
asta,8.427052292014306,7.915103216644676,0.5119490753696301
abuelita,8.848907076265466,8.337070882267339,0.5118361939981266
santa,6.86053235544378,6.348868517954639,0.5116638374891416
descansa,8.918788047453045,8.407311226039223,0.5114768214138223
roger,9.343145879874523,8.831870325604052,0.5112755542704708
acompañado,8.553548832582607,8.042732234604244,0.5108165979783621
photooftheday,8.821077323740903,8.31028274310296,0.5107945806379437
dándole,9.087024165763651,8.576457513721056,0.5105666520425949
sesiones,9.139704423592564,8.62913777154997,0.5105666520425931
abrazar,9.198595941420756,8.688029289378163,0.5105666520425931
res,9.342436977646646,8.831870325604052,0.5105666520425931
equivocado,9.139704423592562,8.62913777154997,0.5105666520425913
ilusión,9.092267215787187,8.58172727396074,0.5105399418264476
prensa,8.370693515332993,7.860392050204012,0.5103014651289817
aprovechen,9.25127619924967,8.741781789829144,0.509494409420526
combate,9.039369075861488,8.53034371401832,0.5090253618431682
pedido,8.45814827015549,7.949448656088964,0.5086996140665265
